Date,Momentum,Mean Reversion,Risk Managed Portfolio
2019-09-20,-0.28962403321337005,-0.8690055919441572,-0.39563395589859673
2019-09-27,-0.2753478527308667,-0.8714232665266298,-0.3949097372654281
2019-10-04,-0.2829467758794819,-0.8696913495763019,-0.39414924167479115
2019-10-11,-0.26181162737480557,-0.8709721321099645,-0.3879643579384062
2019-10-18,-0.2419536602027912,-0.869910363136117,-0.37710188135620926
2019-10-25,-0.21635107755835303,-0.8856330921150378,-0.4032800635993258
2019-11-01,-0.2325184927918943,-0.8838112209412322,-0.404896606831477
2019-11-08,-0.21146130436522037,-0.8878802683052495,-0.4067887504315655
2019-11-15,-0.19801392029371123,-0.888743124135537,-0.4038691984907159
2019-11-22,-0.2117207199507093,-0.88570493381208,-0.4010835232521084
2019-11-29,-0.2083924561825925,-0.8859981193202765,-0.4005474416304192
2019-12-06,-0.20885696206222149,-0.8856530353112335,-0.3998372930873486
2019-12-13,-0.18374925313913681,-0.8840165484472058,-0.3859167012368053
2019-12-20,-0.13405772797874949,-0.8870534516920241,-0.3747398607079899
2019-12-27,-0.12390508102321052,-0.888377681339736,-0.37459605379741445
2020-01-03,-0.10787394386426474,-0.8904201914167631,-0.37437156097754554
2020-01-10,-0.06194421175324605,-0.8944159635914692,-0.3691337303293113
2020-01-17,-0.02858840443577526,-0.8972751500269637,-0.3660716674577654
2020-01-24,0.0,-0.9031325947818787,-0.3696206008376334
2020-01-31,0.0,-0.9060874618049879,-0.3728175888566775
2020-02-07,0.0,-0.9115571231586799,-0.36651079811936926
2020-02-14,0.0,-0.9100751237486883,-0.3544934001125002
2020-02-21,0.0,-0.9149146823816752,-0.3555330906662154
2020-02-28,-0.02267287648380978,-0.9124668221917731,-0.35389373887212905
2020-03-06,0.0,-0.9159780360000495,-0.35325162491301587
2020-03-13,-0.025650267959022144,-0.9140054224060136,-0.35426593315146193
2020-03-20,-0.010254989096459832,-0.917950734819329,-0.36358649131973253
2020-03-27,-0.0153795508641561,-0.9103844742950098,-0.3364982335730148
2020-04-03,-0.05308186269578885,-0.9124732105809118,-0.35703125503529887
2020-04-10,-0.07912179578480283,-0.9026484590011029,-0.33066714887693005
2020-04-17,0.0,-0.9102641204259074,-0.2879256055046797
2020-04-24,0.0,-0.9106333924291705,-0.2824653152653245
2020-05-01,-0.042152141548395416,-0.9052591888574761,-0.27673297574105704
2020-05-08,0.0,-0.9108228045627542,-0.2681780683970696
2020-05-15,0.0,-0.9167308826029891,-0.2566960632036218
2020-05-22,-0.03476209167238353,-0.9189330937514588,-0.2795051333689601
2020-05-29,-0.08611951128992934,-0.9148261181764171,-0.281156155306885
2020-06-05,-0.1712597526394054,-0.9126650666992394,-0.30635755953685717
2020-06-12,-0.09333253594138102,-0.9079559099134964,-0.254771918684215
2020-06-19,-0.04558472247071954,-0.9068830669303588,-0.23050611276117627
2020-06-26,-0.011763863286557652,-0.9091791245056727,-0.22590558797014781
2020-07-03,0.0,-0.9161662438320761,-0.21875108788678532
2020-07-10,0.0,-0.9275808225221785,-0.21514007783323585
2020-07-17,-0.06853500959567893,-0.9226175734988249,-0.21619527423249696
2020-07-24,-0.10597528807700884,-0.9206662462496752,-0.22256821202233912
2020-07-31,-0.025184123213218057,-0.9198222352179783,-0.18269734905465707
2020-08-07,-0.0076598198338512224,-0.9209430810574254,-0.18080757547907578
2020-08-14,0.0,-0.9195100360446187,-0.14884659704704672
2020-08-21,0.0,-0.9300985008469204,-0.14665011441353493
2020-08-28,0.0,-0.9305018713594528,-0.14024285037127737
2020-09-04,-0.020089886159261994,-0.9287148575270738,-0.13821179191436161
2020-09-11,-0.06382959495536789,-0.9261046107165741,-0.14235415004328678
2020-09-18,-0.01655505364020393,-0.9320162915997358,-0.15390788865999827
2020-09-25,0.0,-0.9276530063210043,-0.1050513820541975
2020-10-02,0.0,-0.9291393827202856,-0.10960281689606688
2020-10-09,-0.0011169763085835394,-0.9292786332651661,-0.11096756038893929
2020-10-16,-0.0021003501622023357,-0.9299946974755579,-0.11582626010866937
2020-10-23,-0.04099356292527245,-0.9285319060854073,-0.1243382476752588
2020-10-30,-0.05982434879789289,-0.9288035320095871,-0.13473542528162363
2020-11-06,0.0,-0.924934965840269,-0.07855542945960126
2020-11-13,-0.13044355409152286,-0.9155851472738373,-0.08357250985987741
2020-11-20,-0.08072243849862692,-0.9109339784784476,-0.032106116376868554
2020-11-27,-0.03704235630241315,-0.9191141245310366,-0.05223548954224777
2020-12-04,-0.031188593621400473,-0.9194658415640863,-0.05131844282342657
2020-12-11,-0.03537575697175366,-0.9223113545701067,-0.06983984507973973
2020-12-18,-0.019794505274101315,-0.9233309122800941,-0.06816400630415576
2020-12-25,-0.00987866519527103,-0.9230494144318006,-0.061681177435186196
2021-01-01,-0.005098086862978302,-0.9246441884880181,-0.06890393764380143
2021-01-08,0.0,-0.9274970953095404,-0.015528095011864917
2021-01-15,0.0,-0.9284259197789848,-0.002560406470819676
2021-01-22,-0.06970841141435968,-0.9250310275777833,-0.014816178771318467
2021-01-29,-0.09134877360126081,-0.9214014903748046,-0.0031191434153078346
2021-02-05,-0.04983763264595176,-0.9244750844279955,0.0
2021-02-12,-0.07828548780861477,-0.9255066638256987,-0.02195908735522656
2021-02-19,-0.05262667461209014,-0.9254203620655332,-0.007523193187548127
2021-02-26,-0.04195863874236683,-0.9316420061820994,-0.042411130084609394
2021-03-05,-0.004933593999156827,-0.9390895384309685,-0.07468522614630657
2021-03-12,-0.015386002499607199,-0.9363477347157598,-0.05922305071812106
2021-03-19,-0.050105227070919356,-0.9359080317593261,-0.07294950620530138
2021-03-26,-0.04329625039718554,-0.9382616174376642,-0.08624938212658162
2021-04-02,-0.0696123102384455,-0.9340355470443743,-0.06840298350430274
2021-04-09,-0.08663275163674145,-0.9342802469134421,-0.07878544316511948
2021-04-16,-0.10765484301966577,-0.9349682805275772,-0.09432235692677937
2021-04-23,-0.1191524211888102,-0.9342435479769201,-0.09532392533719225
2021-04-30,-0.11040074662785371,-0.9329626743086327,-0.08210327951005181
2021-05-07,-0.06207128164574449,-0.927630439648416,-0.020891550497737943
2021-05-14,-0.018814011863271696,-0.9282473744264366,-0.001961873403884762
2021-05-21,-0.03908208415075365,-0.9266897015472617,-0.0018515178085118933
2021-05-28,-0.059389470744085404,-0.9244517888884783,0.0
2021-06-04,-0.01157977785034947,-0.9273120923387909,0.0
2021-06-11,-0.015957231595452592,-0.9249447671504338,0.0
2021-06-18,0.0,-0.9277178387275697,-0.004121858481904717
2021-06-25,-0.038918030745834775,-0.9279326078154809,-0.02533130037475373
2021-07-02,-0.029138454790366586,-0.9283775653388977,-0.023224976015056686
2021-07-09,-0.025567700498967283,-0.9277916630997332,-0.017476641615337685
2021-07-16,-0.0704609032918112,-0.9260587725702998,-0.028995350647335716
2021-07-23,-0.022823178399201116,-0.9260396272896949,-0.0035026223057175176
2021-07-30,-0.052526842948346086,-0.9234072557686762,-0.0015595914277947154
2021-08-06,-0.05018232338868478,-0.9221231189826165,0.0
2021-08-13,-0.0435650398208447,-0.9234508440090784,-0.004805505923242137
2021-08-20,-0.00844726922673622,-0.9256820646269588,-0.000395863330173829
2021-08-27,-0.020991345976898446,-0.9264802500246988,-0.012105511769974875
2021-09-03,-0.010882750835607968,-0.9251135146526236,0.0
2021-09-10,-0.01018349360224513,-0.9245776444264991,0.0
2021-09-17,-0.018141986032851,-0.9248015812362188,-0.005554478777864524
2021-09-24,-0.013166609399106743,-0.9255965863133508,-0.008139040306425871
2021-10-01,-0.051878779150468346,-0.9285285204730503,-0.047134604854888185
2021-10-08,-0.04035783899461509,-0.9297078403850592,-0.04893893679749439
2021-10-15,-0.036882013215809084,-0.9287459178793096,-0.040802971054333614
2021-10-22,-0.00517672047482276,-0.931084944225,-0.04013988022778536
2021-10-29,0.0,-0.9345922082043742,-0.015604236573081742
2021-11-05,0.0,-0.9397865133477643,-0.017298768309020773
2021-11-12,-0.042591453577669025,-0.937214753720771,-0.018062385912085643
2021-11-19,0.0,-0.9435814309282496,-0.03765994185035748
2021-11-26,-0.016202261646370175,-0.9410948123438112,-0.02481762380136332
2021-12-03,-0.04821065639722932,-0.9409610672222474,-0.03990750485199468
2021-12-10,-0.07512638554373396,-0.9426298438304238,-0.06705174019072269
2021-12-17,-0.1347170115977363,-0.9432104401475323,-0.10232496975089778
2021-12-24,-0.07872225157634871,-0.9398501532321762,-0.04667260762825476
2021-12-31,-0.08128826104312359,-0.9412006950819514,-0.058518849572177345
2022-01-07,-0.17160113173702962,-0.9420218060425906,-0.11214699092439295
2022-01-14,-0.15604058276793054,-0.9422322077454803,-0.10522414614179032
2022-01-21,-0.16389254681993548,-0.9458248999600856,-0.13674628653978615
2022-01-28,-0.14850476240298294,-0.9469701367611307,-0.13759216583537204
2022-02-04,-0.18527750232562457,-0.9440046266415446,-0.13293893333119733
2022-02-11,-0.16494839994971155,-0.9439545958324711,-0.12152944309573499
2022-02-18,-0.1609531167862004,-0.9440026586767594,-0.11975599384756319
2022-02-25,-0.15474797519048444,-0.9438678156524273,-0.11539820159154757
2022-03-04,-0.11710471250303844,-0.9434418911773272,-0.09202364961295229
2022-03-11,-0.09833734400487104,-0.9442434685768368,-0.0884920784628973
2022-03-18,-0.2239932157019484,-0.9379768593104386,-0.10303354082806804
2022-03-25,-0.20513860111175308,-0.9375261644820039,-0.08872799625110372
2022-04-01,-0.1871896118107229,-0.9379256793403999,-0.08109391165944557
