Date,AAPL,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NVDA,TSLA,XOM
2012-12-28,15.4,12.26,17.39,48.31,30.29,23.99,21.38,0.28,2.21,49.93
2012-12-31,16.09,12.54,17.57,48.74,30.8,24.18,21.51,0.28,2.26,50.78
2013-01-02,16.6,12.87,17.96,49.25,31.5,25.08,22.24,0.29,2.36,52.04
2013-01-03,16.39,12.92,17.97,49.19,31.44,25.08,21.94,0.29,2.32,51.95
2013-01-04,15.93,12.96,18.33,49.75,32.0,25.12,21.53,0.3,2.29,52.19
2013-01-07,15.84,13.42,18.25,49.64,32.03,24.88,21.49,0.29,2.29,51.59
2013-01-08,15.88,13.32,18.21,49.65,32.09,24.71,21.38,0.29,2.25,51.91
2013-01-09,15.63,13.32,18.33,49.87,32.07,24.7,21.5,0.28,2.24,51.71
2013-01-10,15.83,13.27,18.42,50.19,32.55,24.65,21.31,0.28,2.24,52.27
2013-01-11,15.73,13.4,18.38,50.3,32.55,24.62,21.61,0.28,2.19,52.57
2013-01-14,15.17,13.64,17.96,50.45,32.36,24.67,21.65,0.28,2.22,52.55
2013-01-15,14.69,13.6,18.01,50.32,32.69,24.89,21.91,0.28,2.26,52.52
2013-01-16,15.3,13.45,17.76,50.46,33.02,24.89,21.78,0.28,2.27,52.49
2013-01-17,15.2,13.52,17.67,50.69,32.76,25.02,21.94,0.28,2.29,52.92
2013-01-18,15.11,13.61,17.5,50.92,32.77,25.15,21.94,0.28,2.3,53.27
2013-01-22,15.26,13.51,17.46,50.54,32.83,24.77,21.86,0.28,2.35,53.34
2013-01-23,15.54,13.41,18.42,50.65,32.61,24.77,22.23,0.28,2.4,53.21
2013-01-24,13.62,13.67,18.73,50.83,32.71,24.75,22.25,0.28,2.47,53.59
2013-01-25,13.3,14.2,18.72,51.4,33.26,24.71,22.45,0.29,2.47,53.82
2013-01-28,13.6,13.8,18.65,51.19,32.9,24.69,22.48,0.29,2.54,53.45
2013-01-29,13.85,13.02,18.72,51.74,33.24,24.96,22.56,0.28,2.53,53.83
2013-01-30,13.81,13.64,18.72,51.51,33.24,25.01,22.43,0.28,2.5,53.19
2013-01-31,13.77,13.27,18.77,51.4,33.19,24.84,22.11,0.28,2.5,52.78
2013-02-01,13.71,13.25,19.26,51.58,33.75,25.04,22.49,0.29,2.55,52.82
2013-02-04,13.37,13.0,18.85,51.53,33.63,24.91,22.1,0.28,2.52,52.3
2013-02-05,13.84,13.34,19.02,51.91,34.41,25.44,22.15,0.29,2.54,52.65
2013-02-06,13.83,13.11,19.13,52.42,34.29,25.55,22.02,0.28,2.61,52.68
2013-02-07,14.24,13.01,19.22,52.19,34.02,25.95,21.97,0.28,2.63,52.1
2013-02-08,14.44,13.1,19.51,52.48,34.3,25.86,22.19,0.29,2.62,52.32
2013-02-11,14.59,12.86,19.43,52.43,34.32,25.75,22.44,0.29,2.56,52.12
2013-02-12,14.23,12.94,19.39,52.7,34.66,25.05,22.45,0.29,2.53,52.23
2013-02-13,14.2,13.47,19.44,52.61,34.34,24.82,22.57,0.29,2.56,52.35
2013-02-14,14.19,13.46,19.57,52.71,34.72,24.57,22.58,0.29,2.55,52.26
2013-02-15,13.99,13.25,19.69,52.95,34.48,24.96,22.56,0.29,2.47,52.17
2013-02-19,13.99,13.49,20.04,53.51,34.88,25.13,22.78,0.29,2.62,52.74
2013-02-20,13.65,13.32,19.68,53.29,34.29,25.17,22.63,0.29,2.57,52.53
2013-02-21,13.56,13.3,19.76,53.45,34.03,25.15,22.32,0.28,2.34,52.31
2013-02-22,13.71,13.27,19.86,53.44,34.5,25.69,22.54,0.29,2.41,52.67
2013-02-25,13.46,12.99,19.64,52.96,33.65,25.16,22.22,0.28,2.29,51.78
2013-02-26,13.65,12.97,19.62,53.09,33.58,25.42,22.22,0.29,2.3,52.26
2013-02-27,13.52,13.16,19.86,53.49,34.76,25.65,22.58,0.29,2.34,52.86
2013-02-28,13.42,13.21,19.9,53.34,34.51,25.83,22.57,0.29,2.32,52.87
2013-03-01,13.09,13.29,20.02,53.76,34.5,25.81,22.7,0.3,2.31,52.8
2013-03-04,12.77,13.66,20.4,54.11,34.63,25.89,22.86,0.29,2.37,52.52
2013-03-05,13.11,13.78,20.83,54.43,34.91,25.8,23.02,0.3,2.44,52.91
2013-03-06,12.94,13.69,20.65,54.24,35.29,26.03,22.81,0.3,2.51,52.88
2013-03-07,13.09,13.69,20.68,54.49,35.71,26.09,22.85,0.3,2.55,52.38
2013-03-08,13.13,13.71,20.65,54.8,35.41,26.16,22.74,0.3,2.56,52.53
2013-03-11,13.31,13.56,20.73,54.98,35.61,26.22,22.63,0.29,2.61,52.64
2013-03-12,13.03,13.71,20.56,55.06,35.47,25.99,22.66,0.3,2.61,52.64
2013-03-13,13.02,13.76,20.5,55.05,35.38,25.93,22.67,0.3,2.6,52.7
2013-03-14,13.15,13.29,20.4,55.44,35.97,26.22,22.85,0.3,2.46,53.04
2013-03-15,13.49,13.09,20.23,55.5,35.28,26.09,22.77,0.29,2.35,52.77
2013-03-18,13.86,12.89,20.06,55.23,34.92,26.04,22.82,0.29,2.34,52.41
2013-03-19,13.82,12.82,20.15,55.27,34.7,26.42,22.88,0.29,2.34,52.3
2013-03-20,13.75,12.86,20.24,55.68,34.65,26.79,23.0,0.29,2.4,52.33
2013-03-21,13.77,12.67,20.15,55.37,34.1,26.92,22.82,0.29,2.4,52.06
2013-03-22,14.04,12.89,20.13,55.89,34.41,26.9,22.94,0.29,2.44,52.72
2013-03-25,14.1,12.8,20.11,55.84,34.22,26.96,22.87,0.29,2.5,52.56
2013-03-26,14.02,13.02,20.18,56.66,34.31,27.34,22.87,0.29,2.52,53.21
2013-03-27,13.75,13.27,19.94,56.96,33.69,27.02,23.04,0.29,2.54,53.48
2013-03-28,13.46,13.32,19.73,57.14,33.48,27.17,23.23,0.3,2.53,53.2
2013-04-01,13.04,13.08,19.9,57.42,33.74,27.18,23.23,0.29,2.93,53.59
2013-04-02,13.07,13.17,20.19,57.95,34.05,27.36,23.39,0.29,2.96,53.48
2013-04-03,13.13,12.95,20.02,57.52,33.25,26.99,23.19,0.28,2.74,53.1
2013-04-04,13.0,12.95,19.75,57.76,33.71,27.24,23.22,0.28,2.8,53.0
2013-04-05,12.87,12.77,19.45,57.5,34.01,26.93,23.3,0.29,2.76,52.55
2013-04-08,12.96,12.95,19.25,56.85,34.48,27.45,23.21,0.29,2.79,52.31
2013-04-09,12.98,13.06,19.31,57.13,34.55,27.35,24.04,0.29,2.7,52.41
2013-04-10,13.25,13.24,19.63,57.48,34.96,27.59,24.59,0.3,2.79,52.36
2013-04-11,13.21,13.49,19.63,57.69,35.0,27.67,23.5,0.3,2.91,52.68
2013-04-12,13.07,13.64,19.62,57.99,34.79,27.6,23.38,0.3,2.92,52.54
2013-04-15,12.77,13.39,19.42,57.27,34.02,26.94,23.3,0.3,2.89,51.07
2013-04-16,12.96,13.62,19.71,58.48,34.42,28.47,23.52,0.3,3.04,51.14
2013-04-17,12.25,13.37,19.44,58.8,33.21,28.59,23.41,0.3,3.03,50.82
2013-04-18,11.92,12.97,19.02,58.3,33.1,28.29,23.38,0.29,3.13,51.14
2013-04-19,11.87,13.02,19.87,59.22,33.52,28.66,24.17,0.29,3.19,51.63
2013-04-22,12.12,13.18,19.87,59.45,33.61,28.7,25.03,0.29,3.35,52.01
2013-04-23,12.35,13.44,20.07,59.89,34.19,28.69,24.85,0.3,3.4,52.72
2013-04-24,12.33,13.44,20.2,59.15,34.58,28.32,25.79,0.31,3.36,52.8
2013-04-25,12.42,13.73,20.1,59.73,34.78,28.45,25.93,0.31,3.47,52.0
2013-04-26,12.69,12.74,19.91,59.66,34.69,28.29,25.81,0.31,3.41,51.96
2013-04-29,13.08,12.49,20.34,59.98,34.72,28.38,26.48,0.31,3.66,52.08
2013-04-30,13.46,12.69,20.48,59.73,34.79,28.44,26.88,0.32,3.6,52.54
2013-05-01,13.36,12.41,20.38,59.03,34.08,28.36,26.57,0.32,3.55,51.67
2013-05-02,13.55,12.63,20.61,59.69,34.13,28.19,26.93,0.32,3.61,52.33
2013-05-03,13.68,12.9,21.01,60.1,33.76,28.38,27.19,0.32,3.64,53.15
2013-05-06,14.01,12.79,21.4,59.35,34.2,28.27,27.4,0.32,3.97,53.48
2013-05-07,13.95,12.89,21.29,59.94,34.88,28.69,27.05,0.32,3.7,53.82
2013-05-08,14.1,12.93,21.7,59.9,35.32,28.53,26.79,0.32,3.72,54.14
2013-05-09,13.98,13.01,21.65,59.68,34.81,28.3,26.52,0.32,4.63,54.12
2013-05-10,13.86,13.18,21.86,60.11,34.75,28.32,26.54,0.34,5.12,53.59
2013-05-13,13.92,13.23,21.8,60.17,35.25,28.35,26.82,0.33,5.85,53.56
2013-05-14,13.59,13.42,22.03,60.95,35.65,28.57,27.42,0.34,5.55,54.16
2013-05-15,13.13,13.33,22.75,61.42,36.26,28.84,27.68,0.34,5.66,54.24
2013-05-16,13.3,13.21,22.45,61.29,36.18,28.95,27.87,0.34,6.15,53.92
2013-05-17,13.26,13.49,22.58,61.74,37.12,28.87,28.51,0.35,6.1,54.55
2013-05-20,13.56,13.38,22.57,61.68,37.11,28.47,28.68,0.34,6.0,55.0
2013-05-21,13.46,13.44,22.53,62.09,37.63,28.45,28.5,0.35,5.84,55.17
2013-05-22,13.51,13.15,22.09,62.0,38.06,28.39,28.3,0.34,5.82,54.81
2013-05-23,13.53,13.09,21.93,61.58,37.87,28.17,27.92,0.34,6.18,54.57
2013-05-24,13.62,13.09,21.69,61.31,38.09,28.38,28.02,0.34,6.47,54.41
2013-05-28,13.51,13.36,21.89,61.86,38.75,28.59,28.64,0.34,7.36,54.92
2013-05-29,13.62,13.28,21.57,60.48,38.8,27.82,28.52,0.34,6.98,54.74
2013-05-30,13.82,13.34,21.63,60.72,39.48,27.39,28.64,0.34,7.0,54.75
2013-05-31,13.76,13.46,21.64,59.44,38.75,26.87,28.54,0.34,6.52,53.78
2013-06-03,13.79,13.34,21.55,59.82,38.68,27.42,29.1,0.34,6.17,54.37
2013-06-04,13.75,13.28,21.34,59.39,38.36,27.83,28.61,0.34,6.32,53.97
2013-06-05,13.62,13.36,21.35,59.09,37.64,27.31,28.44,0.33,6.36,53.3
2013-06-06,13.42,13.39,21.48,59.64,37.97,27.41,28.59,0.33,6.49,53.64
2013-06-07,13.52,13.84,21.85,59.96,38.52,27.82,29.17,0.34,6.8,54.37
2013-06-10,13.43,14.05,22.11,60.12,38.58,27.67,29.0,0.34,6.67,54.17
2013-06-11,13.39,13.74,21.85,59.8,37.97,27.41,28.49,0.33,6.3,53.78
2013-06-12,13.23,13.58,21.66,59.13,37.75,27.32,28.62,0.33,6.52,53.35
2013-06-13,13.34,13.79,21.78,59.96,38.45,27.34,28.39,0.34,6.55,54.3
2013-06-14,13.16,13.7,21.73,59.96,37.71,27.29,28.13,0.33,6.69,53.85
2013-06-17,13.22,13.9,22.01,60.47,38.22,27.52,28.62,0.34,6.81,54.4
2013-06-18,13.21,14.09,22.37,60.98,38.41,27.69,28.6,0.34,6.89,54.65
2013-06-19,12.95,13.91,22.37,59.92,38.01,27.34,28.28,0.35,6.98,54.1
2013-06-20,12.76,13.67,21.97,58.34,37.25,26.47,27.38,0.34,6.71,52.94
2013-06-21,12.66,13.67,21.88,58.75,36.88,26.9,27.2,0.34,6.64,53.2
2013-06-24,12.32,13.53,21.6,59.75,36.14,26.74,27.57,0.33,6.77,52.6
2013-06-25,12.32,13.6,21.51,60.27,36.96,26.87,27.53,0.33,6.83,52.98
2013-06-26,12.18,13.88,21.7,61.43,37.26,27.28,28.09,0.33,7.05,53.39
2013-06-27,12.05,13.88,21.78,61.23,37.72,27.24,28.31,0.33,7.28,53.53
2013-06-28,12.14,13.88,21.87,60.63,37.47,27.13,28.24,0.33,7.16,53.71
2013-07-01,12.52,14.1,22.05,61.17,37.26,27.37,28.1,0.33,7.81,53.68
2013-07-02,12.81,14.19,21.91,61.13,37.75,27.31,27.75,0.33,7.85,53.89
2013-07-03,12.88,14.2,22.02,61.28,37.73,27.39,27.81,0.33,7.68,53.92
2013-07-05,12.78,14.29,22.19,62.05,38.6,27.41,27.97,0.33,8.01,54.44
2013-07-08,12.7,14.53,22.48,62.56,39.11,27.43,28.07,0.33,8.11,54.84
2013-07-09,12.93,14.58,22.48,62.76,39.24,27.62,28.09,0.33,8.23,55.49
2013-07-10,12.88,14.62,22.5,63.01,39.2,27.52,28.37,0.34,8.15,55.18
2013-07-11,13.08,14.98,22.86,63.32,39.42,27.76,29.18,0.34,8.37,55.45
2013-07-12,13.05,15.38,22.92,63.54,39.3,27.76,29.17,0.34,8.66,55.53
2013-07-15,13.08,15.33,22.97,63.83,39.24,27.74,29.58,0.34,8.48,55.44
2013-07-16,13.17,15.34,22.84,63.83,39.33,27.22,29.66,0.34,7.27,55.47
2013-07-17,13.17,15.43,22.81,63.64,39.51,27.63,29.22,0.34,8.02,55.56
2013-07-18,13.21,15.21,22.62,63.67,40.3,27.61,28.98,0.34,7.94,56.11
2013-07-19,13.01,15.26,22.27,65.13,40.15,27.8,25.68,0.33,7.98,56.58
2013-07-22,13.05,15.17,22.62,65.16,40.44,27.63,26.17,0.33,8.16,56.38
2013-07-23,12.82,15.05,22.45,65.26,40.52,27.71,26.02,0.33,8.18,56.6
2013-07-24,13.48,14.95,22.43,65.22,40.49,27.64,26.13,0.33,8.11,56.47
2013-07-25,13.42,15.17,22.05,65.37,40.39,27.63,25.67,0.33,8.27,56.46
2013-07-26,13.5,15.6,21.99,65.55,40.07,27.49,25.86,0.33,8.63,56.35
2013-07-29,13.71,15.31,21.91,65.82,39.82,27.25,25.79,0.33,8.97,55.9
2013-07-30,13.87,15.12,22.13,65.79,39.56,27.28,26.04,0.34,8.78,55.77
2013-07-31,13.85,15.06,22.05,66.02,39.84,27.11,26.03,0.34,8.95,55.73
2013-08-01,13.98,15.28,22.46,66.21,40.42,27.45,25.9,0.34,9.04,55.13
2013-08-02,14.16,15.21,22.52,66.65,40.39,27.21,26.08,0.34,9.2,54.66
2013-08-05,14.37,15.05,22.48,66.23,40.11,27.26,25.92,0.35,9.65,54.45
2013-08-06,14.24,15.04,22.27,66.24,39.67,27.31,25.82,0.34,9.48,54.38
2013-08-07,14.23,14.85,22.12,66.14,39.54,27.16,26.21,0.34,8.95,54.3
2013-08-08,14.2,14.79,22.17,65.91,39.2,27.2,26.89,0.34,10.23,54.56
2013-08-09,14.0,14.86,22.12,65.22,38.98,27.17,26.74,0.34,10.2,54.31
2013-08-12,14.4,14.83,21.99,64.96,38.67,26.95,26.88,0.34,9.83,53.81
2013-08-13,15.08,14.7,21.89,65.68,38.81,26.82,26.54,0.34,9.7,53.52
2013-08-14,15.36,14.57,21.6,64.05,38.71,26.74,26.64,0.35,9.29,53.25
2013-08-15,15.34,14.32,21.35,63.23,38.1,26.44,26.18,0.35,9.31,52.77
2013-08-16,15.48,14.24,21.28,63.11,38.1,26.42,26.19,0.35,9.47,52.62
2013-08-19,15.64,14.28,21.5,63.87,37.06,26.24,25.85,0.35,9.66,52.03
2013-08-20,15.44,14.35,21.49,63.36,37.26,26.15,26.04,0.35,9.97,51.98
2013-08-21,15.48,14.23,21.59,62.7,36.91,25.9,26.03,0.35,9.86,51.73
2013-08-22,15.5,14.49,21.7,62.32,37.33,25.92,26.67,0.35,10.47,52.07
2013-08-23,15.44,14.5,21.61,62.9,37.41,26.06,28.61,0.35,10.79,52.39
2013-08-26,15.5,14.31,21.52,62.27,37.03,25.79,28.12,0.35,10.95,52.13
2013-08-27,15.05,14.05,21.12,61.31,36.18,25.81,27.39,0.35,11.13,51.97
2013-08-28,15.12,14.08,21.08,61.56,36.16,25.94,27.19,0.35,11.1,53.18
2013-08-29,15.15,14.2,21.25,61.59,36.25,25.78,27.63,0.35,11.07,52.24
2013-08-30,15.01,14.05,21.03,61.48,36.13,25.83,27.5,0.35,11.27,52.17
2013-09-03,15.05,14.44,21.37,61.48,36.56,25.64,26.25,0.35,11.26,52.17
2013-09-04,15.36,14.68,21.65,61.82,37.08,26.07,25.69,0.35,11.37,52.53
2013-09-05,15.26,14.7,21.85,61.92,37.26,25.87,25.72,0.35,11.33,52.29
2013-09-06,15.35,14.79,21.85,62.01,37.58,25.94,25.65,0.35,11.13,52.23
2013-09-09,15.59,14.99,22.06,62.29,37.79,26.06,26.07,0.35,10.71,52.7
2013-09-10,15.24,15.02,22.07,62.98,38.37,26.13,26.67,0.36,11.09,52.57
2013-09-11,14.41,14.98,22.26,63.48,38.08,26.24,26.96,0.37,10.9,53.18
2013-09-12,14.56,14.94,22.18,63.33,37.35,26.19,26.92,0.37,11.0,52.67
2013-09-13,14.32,14.9,22.08,63.01,37.6,26.36,27.2,0.37,11.04,52.92
2013-09-16,13.87,14.8,22.05,63.34,37.99,26.48,27.01,0.37,11.11,53.08
2013-09-17,14.03,15.21,22.01,63.36,37.96,26.43,27.12,0.37,11.08,53.24
2013-09-18,14.32,15.6,22.44,63.97,38.19,26.98,27.44,0.38,11.08,53.62
2013-09-19,14.55,15.6,22.31,64.08,37.71,26.79,27.7,0.37,11.86,53.44
2013-09-20,14.4,15.82,22.43,63.8,37.75,26.85,27.0,0.37,12.23,53.07
2013-09-23,15.12,15.57,22.02,63.38,36.79,26.32,26.96,0.37,12.07,52.53
2013-09-24,15.07,15.71,22.03,62.76,35.98,26.26,26.72,0.37,12.16,52.29
2013-09-25,14.84,15.63,21.79,61.95,36.96,26.12,26.77,0.37,12.35,52.16
2013-09-26,14.98,15.91,21.81,61.95,37.1,26.4,26.98,0.37,12.58,52.12
2013-09-27,14.87,15.8,21.77,61.7,37.35,26.17,27.4,0.37,12.73,52.02
2013-09-30,14.69,15.63,21.76,61.68,36.96,25.81,27.4,0.36,12.89,51.5
2013-10-01,15.03,16.05,22.03,62.23,37.15,25.86,27.65,0.36,12.87,51.48
2013-10-02,15.08,16.03,22.06,62.1,37.52,25.51,27.93,0.36,12.06,51.53
2013-10-03,14.89,15.74,21.76,61.6,37.41,25.32,27.88,0.36,11.55,51.18
2013-10-04,14.88,15.95,21.67,62.12,37.93,25.35,27.9,0.37,12.07,51.67
2013-10-07,15.03,15.5,21.5,61.6,37.33,25.25,27.42,0.37,12.2,51.42
2013-10-08,14.82,15.16,21.2,60.91,36.64,25.4,27.18,0.36,11.65,51.19
2013-10-09,14.99,14.91,21.26,61.16,36.55,25.27,27.23,0.36,11.25,50.98
2013-10-10,15.09,15.26,21.56,62.45,37.83,25.74,27.8,0.36,11.53,51.5
2013-10-11,15.18,15.54,21.66,63.64,37.82,25.74,28.1,0.36,11.91,52.05
2013-10-14,15.28,15.53,21.76,63.89,37.96,25.83,28.37,0.36,11.98,52.44
2013-10-15,15.36,15.32,21.91,63.98,37.67,25.66,28.4,0.36,12.26,51.95
2013-10-16,15.44,15.52,22.3,64.82,38.89,25.89,28.52,0.37,12.24,52.26
2013-10-17,15.54,15.54,22.08,65.43,39.04,26.27,28.75,0.37,12.19,52.37
2013-10-18,15.68,16.45,25.12,65.19,39.11,26.43,28.79,0.37,12.23,52.41
2013-10-21,16.06,16.32,24.92,64.88,39.09,26.45,28.81,0.37,11.51,52.22
2013-10-22,16.02,16.63,25.01,65.71,38.62,26.64,28.47,0.37,11.44,52.67
2013-10-23,16.17,16.34,25.62,65.52,37.99,26.64,27.8,0.36,10.97,52.44
2013-10-24,16.39,16.61,25.47,65.7,37.8,26.44,27.77,0.36,11.54,52.93
2013-10-25,16.2,18.17,25.21,65.52,38.01,26.6,29.42,0.36,11.31,52.66
2013-10-28,16.32,17.91,25.21,65.73,37.94,26.99,29.29,0.36,10.86,52.82
2013-10-29,15.92,18.14,25.74,66.26,37.98,27.12,29.25,0.36,10.96,53.23
2013-10-30,16.17,18.05,25.59,66.02,37.88,27.0,29.27,0.36,10.61,53.16
2013-10-31,16.1,18.2,25.6,65.89,37.12,26.96,29.16,0.36,10.66,53.65
2013-11-01,16.02,17.95,25.51,66.43,37.82,26.99,29.26,0.36,10.81,53.77
2013-11-04,16.23,17.94,25.49,66.19,37.48,26.92,29.59,0.35,11.68,55.13
2013-11-05,16.19,17.94,25.37,66.03,37.41,26.92,30.17,0.35,11.79,55.07
2013-11-06,16.14,17.81,25.4,66.19,37.52,27.29,31.44,0.35,10.08,55.8
2013-11-07,15.88,17.18,25.03,65.94,37.2,27.14,30.88,0.34,9.32,55.42
2013-11-08,16.13,17.52,25.24,66.91,38.86,27.29,31.11,0.36,9.2,55.89
2013-11-11,16.08,17.72,25.1,67.08,38.96,27.17,30.95,0.37,9.65,56.03
2013-11-12,16.11,17.48,25.13,66.56,38.87,27.18,30.76,0.37,9.19,55.85
2013-11-13,16.13,17.81,25.64,66.41,38.99,27.34,31.42,0.38,9.25,55.8
2013-11-14,16.37,18.37,25.71,66.82,39.18,27.4,31.31,0.38,9.17,56.18
2013-11-15,16.27,18.46,25.67,67.15,39.52,27.41,31.16,0.38,9.03,57.42
2013-11-18,16.07,18.31,25.62,67.09,40.14,27.37,30.63,0.37,8.11,57.53
2013-11-19,16.1,18.25,25.46,67.49,40.44,27.35,30.48,0.36,8.41,57.51
2013-11-20,15.96,18.13,25.39,67.69,40.4,27.3,30.76,0.36,8.07,57.06
2013-11-21,16.15,18.45,25.68,67.73,41.21,27.55,31.03,0.36,8.14,57.07
2013-11-22,16.11,18.62,25.63,68.24,41.38,27.55,31.17,0.36,8.09,57.26
2013-11-25,16.23,18.83,25.98,68.51,41.52,27.51,31.23,0.37,8.06,57.31
2013-11-26,16.53,19.07,26.29,68.1,41.17,27.43,30.99,0.37,8.03,56.81
2013-11-27,16.92,19.34,26.4,68.04,41.4,27.58,31.2,0.37,8.46,56.53
2013-11-29,17.23,19.68,26.32,67.82,41.21,27.58,31.64,0.37,8.49,56.34
2013-12-02,17.08,19.61,26.19,67.54,41.04,27.5,31.9,0.37,8.28,56.36
2013-12-03,17.55,19.23,26.16,67.32,40.95,27.69,31.79,0.37,9.65,56.89
2013-12-04,17.51,19.3,26.28,67.08,41.19,27.7,32.31,0.38,9.26,57.06
2013-12-05,17.6,19.22,26.26,66.6,40.2,27.33,31.53,0.37,9.37,56.73
2013-12-06,17.35,19.35,26.57,67.66,40.38,27.76,31.83,0.36,9.16,57.65
2013-12-09,17.55,19.24,26.78,67.66,40.7,27.72,32.12,0.36,9.44,57.76
2013-12-10,17.53,19.39,26.94,67.44,40.84,27.35,31.62,0.37,9.48,57.68
2013-12-11,17.4,19.11,26.76,66.71,40.38,27.54,31.2,0.36,9.31,56.81
2013-12-12,17.37,19.06,26.57,65.31,40.56,26.91,30.88,0.36,9.83,57.47
2013-12-13,17.18,19.21,26.35,65.44,40.45,26.92,30.44,0.35,9.84,57.44
2013-12-16,17.28,19.45,26.65,65.46,40.63,26.95,30.61,0.35,9.86,58.59
2013-12-17,17.2,19.38,26.57,64.95,40.13,26.83,30.3,0.36,10.16,58.31
2013-12-18,17.07,19.8,26.94,66.37,41.22,27.46,30.35,0.36,9.87,59.99
2013-12-19,16.87,19.76,26.98,65.9,41.22,27.35,30.08,0.36,9.38,59.92
2013-12-20,17.01,20.11,27.34,65.97,41.56,27.48,30.53,0.37,9.55,59.47
2013-12-23,17.67,20.15,27.7,65.93,41.95,27.56,30.38,0.37,9.57,59.37
2013-12-24,17.59,19.96,27.62,65.95,41.95,27.58,30.76,0.37,10.09,59.8
2013-12-26,17.47,20.22,27.75,66.3,41.92,27.78,31.06,0.37,10.37,60.81
2013-12-27,17.36,19.9,27.78,66.16,41.87,27.9,30.94,0.37,10.07,61.18
2013-12-30,17.18,19.67,27.56,66.12,41.74,28.2,30.94,0.38,10.16,60.46
2013-12-31,17.39,19.94,27.84,65.62,42.12,28.35,31.04,0.38,10.03,60.99
2014-01-02,17.14,19.9,27.65,65.22,42.2,27.9,30.83,0.37,10.01,60.12
2014-01-03,16.76,19.82,27.45,65.8,42.52,27.76,30.62,0.37,9.97,59.97
2014-01-06,16.86,19.68,27.75,66.15,42.77,27.63,29.98,0.37,9.8,60.06
2014-01-07,16.74,19.9,28.29,67.55,42.28,27.72,30.21,0.38,9.96,60.91
2014-01-08,16.84,20.1,28.35,67.46,42.68,27.41,29.67,0.39,10.09,60.71
2014-01-09,16.63,20.05,28.07,67.87,42.6,27.26,29.48,0.37,9.84,60.12
2014-01-10,16.52,19.88,28.07,67.87,42.4,27.54,29.9,0.37,9.71,60.58
2014-01-13,16.6,19.55,27.89,67.7,41.83,27.13,29.02,0.36,9.29,59.39
2014-01-14,16.93,19.88,28.55,67.86,41.86,27.24,29.69,0.37,10.75,59.74
2014-01-15,17.27,19.79,28.53,67.92,43.13,27.28,30.5,0.38,10.94,59.53
2014-01-16,17.18,19.79,28.72,67.8,42.76,27.25,30.61,0.38,11.4,59.63
2014-01-17,16.75,19.98,28.58,68.1,42.13,26.95,30.18,0.38,11.33,59.76
2014-01-21,17.01,20.35,28.9,67.36,42.17,27.39,30.01,0.38,11.78,59.36
2014-01-22,17.09,20.23,28.94,67.57,41.75,27.38,29.81,0.38,11.9,58.99
2014-01-23,17.24,19.99,28.81,66.44,40.94,26.93,29.92,0.38,12.1,58.44
2014-01-24,16.92,19.38,27.91,64.91,39.94,26.65,30.54,0.37,11.64,57.16
2014-01-27,17.06,19.31,27.35,64.43,39.94,26.58,29.89,0.36,11.31,57.21
2014-01-28,15.7,19.72,27.89,64.55,40.41,26.67,30.09,0.37,11.89,57.65
2014-01-29,15.52,19.21,27.49,63.69,40.25,26.01,30.42,0.36,11.68,57.32
2014-01-30,15.49,20.15,28.2,64.12,40.6,26.19,30.58,0.37,12.19,56.65
2014-01-31,15.51,17.93,29.33,63.38,40.13,25.95,31.4,0.37,12.09,55.54
2014-02-03,15.54,17.31,28.15,62.17,39.37,25.53,30.27,0.37,11.81,54.27
2014-02-04,15.77,17.4,28.27,62.06,39.83,25.72,30.16,0.37,11.92,54.25
2014-02-05,15.88,17.32,28.39,62.53,40.02,25.81,29.72,0.36,11.63,53.99
2014-02-06,15.98,17.73,28.81,63.58,40.94,26.1,30.02,0.37,11.89,54.5
2014-02-07,16.2,18.05,29.24,64.51,41.05,26.04,30.33,0.37,12.44,54.98
2014-02-10,16.49,18.04,29.13,65.24,41.13,26.47,30.53,0.38,13.1,54.33
2014-02-11,16.71,18.09,29.56,66.6,41.63,26.51,30.84,0.38,13.11,55.14
2014-02-12,16.71,17.46,29.47,66.21,41.7,26.43,31.09,0.4,13.02,55.28
2014-02-13,16.97,17.86,29.8,66.31,42.07,26.52,31.2,0.41,13.31,55.49
2014-02-14,16.96,17.87,29.87,66.45,42.15,26.71,31.21,0.42,13.22,57.12
2014-02-18,17.02,17.68,30.08,66.03,42.4,25.71,31.28,0.42,13.58,57.1
2014-02-19,16.75,17.37,29.86,65.65,41.51,25.46,31.35,0.43,12.91,57.02
2014-02-20,16.56,17.49,29.91,66.18,41.74,25.6,31.56,0.44,14.0,57.88
2014-02-21,16.37,17.34,29.9,66.04,41.76,25.51,31.75,0.44,13.97,57.68
2014-02-24,16.45,17.59,30.12,65.74,42.07,25.73,31.51,0.45,14.51,58.53
2014-02-25,16.27,17.92,30.3,65.74,41.34,25.92,31.38,0.44,16.53,58.46
2014-02-26,16.13,17.99,30.31,65.74,41.14,25.99,31.32,0.44,16.87,58.14
2014-02-27,16.45,18.01,30.28,65.92,41.1,26.12,31.65,0.44,16.84,58.17
2014-02-28,16.4,18.1,30.19,66.47,41.19,26.21,32.02,0.44,16.32,58.43
2014-03-03,16.45,17.99,29.87,66.07,40.75,26.16,31.58,0.43,16.7,57.96
2014-03-04,16.56,18.19,30.18,67.35,41.51,26.29,32.11,0.44,16.99,58.58
